Aepyceros_melampus,Alcelaphus_buselaphus,Alcelaphus_caama,Alces_alces,Alces_americanus,Ammotragus_lervia,Antidorcas_marsupialis,Antilocapra_americana,Antilope_cervicapra,Axis_axis,Axis_porcinus,Bison_bison,Bison_bonasus,Blastocerus_dichotomus,Bos_frontalis_gaurus,Bos_grunniens_mutus,Bos_javanicus,Bos_taurus_primigenius,Boselaphus_tragocamelus,Bubalus_bubalis_arnee,Budorcas_taxicolor,Camelus_bactrianus,Camelus_dromedarius,Capra_hircus_aegagrus,Capra_ibex,Capra_nubiana,Capra_pyrenaica,Capra_sibirica,Capreolus_capreolus,Capreolus_pygargus,Capricornis_crispus,Capricornis_swinhoei,Catagonus_wagneri,Cephalophus_dorsalis,Cephalophus_jentinki,Cephalophus_natalensis,Cephalophus_niger,Cephalophus_nigrifrons,Cephalophus_rufilatus,Cephalophus_silvicultor,Cephalophus_zebra,Ceratotherium_simum,Cervus_elaphus,Cervus_nippon,Connochaetes_gnou,Connochaetes_taurinus,Dama_dama,Damaliscus_korrigum,Damaliscus_lunatus,Damaliscus_pygargus,Diceros_bicornis,Equus_burchellii,Equus_grevyi,Equus_hemionus,Equus_kiang,Equus_przewalskii,Equus_zebra,Eudorcas_rufifrons,Eudorcas_thomsonii,Gazella_bennettii,Gazella_dorcas,Gazella_gazella,Gazella_subgutturosa,Giraffa_camelopardalis,Hemitragus_jemlahicus,Hippocamelus_antisensis,Hippocamelus_bisulcus,Hippopotamus_amphibius,Hippotragus_equinus,Hippotragus_niger,Hyemoschus_aquaticus,Hylochoerus_meinertzhageni,Kobus_ellipsiprymnus,Kobus_kob,Kobus_leche,Kobus_megaceros,Kobus_vardonii,Lama_glama_guanicoe,Litocranius_walleri,Madoqua_guentheri,Madoqua_kirkii,Madoqua_saltiana,Mazama_americana,Mazama_gouazoubira,Mazama_nana,Mazama_pandora,Mazama_rufina,Mazama_temama,Muntiacus_muntjak,Muntiacus_reevesi,Nanger_granti,Nanger_soemmerringii,Neotragus_batesi,Neotragus_pygmaeus,Odocoileus_hemionus,Odocoileus_virginianus,Oreamnos_americanus,Oreotragus_oreotragus,Oryx_beisa,Oryx_gazella,Oryx_leucoryx,Ourebia_ourebi,Ovibos_moschatus,Ovis_ammon,Ovis_aries_orientalis,Ovis_canadensis,Ovis_dalli,Ozotoceros_bezoarticus,Pecari_tajacu,Pelea_capreolus,Phacochoerus_aethiopicus,Phacochoerus_africanus,Philantomba_maxwellii,Philantomba_monticola,Potamochoerus_larvatus,Potamochoerus_porcus,Procapra_picticaudata,Pseudois_nayaur,Pudu_puda,Rangifer_tarandus,Raphicerus_campestris,Raphicerus_melanotis,Raphicerus_sharpei,Redunca_arundinum,Redunca_fulvorufula,Redunca_redunca,Rhinoceros_unicornis,Rucervus_duvaucelii,Rupicapra_pyrenaica,Rupicapra_rupicapra,Rusa_timorensis,Rusa_unicolor,Sus_barbatus,Sus_cebifrons,Sus_philippensis,Sus_scrofa,Sylvicapra_grimmia,Syncerus_caffer,Tapirus_bairdii,Tapirus_pinchaque,Tapirus_terrestris,Taurotragus_oryx,Tayassu_pecari,Tragelaphus_angasii,Tragelaphus_buxtoni,Tragelaphus_eurycerus,Tragelaphus_imberbis,Tragelaphus_scriptus,Tragelaphus_spekii,Tragelaphus_strepsiceros,Tragulus_kanchil,Tragulus_napu,Vicagna_vicugna
Potamochoerus_porcus,0.124124228142949,0.199246932289923,0.135845902865584,0.0196627380518404,0.0499664852560052,0.219113407369316,0.104589954046334,0.136624478642178,0.217443735619602,0.122679876959589,0.407098255408833,0.0847493887322841,0.0389132844969463,0.211811521641394,0.393859418804652,0.117012134598361,0.257402129842368,0.179767133932132,0.133486327942886,0.357742680079202,0.115285618660616,0.176308532287591,0.139439609528845,0.10634955182941,0.0124060645320152,6.95717006992114e-05,0.00588368344115986,0.133299152447508,0.0731151978793126,0.357283314523954,0.0669391763956972,0.262466392638418,0.185602771930661,0.439960654332889,0.198022914127498,0.257993467991981,0.302758974112286,0.146735323441472,0.167212478466332,0.48323017511022,0.196273915647855,0.222932758333804,0.0957055245325203,0.203824515477982,0.179595209785333,0.379964646959157,0.0656918613784044,0.284693250912165,0.189341850679485,0.128728976647801,0.239722654428582,0.141712738612086,0.00601126352116499,0.231473274415324,0.223162428088491,0.119292811392456,0.34684449887417,0.00667034608627337,0.107007925377919,0.0782180486285877,0.0748575452435007,0.0203970182504148,0.232293746572751,0.171473805168449,0.341257921667845,0.196407839336867,0.0362487232119828,0.195927030043402,0.0252645873708761,0.101248947011574,0.301597699765961,0.272355734442299,0.175854971704104,0.0265597599932252,0.0851767308038555,0.0287128980268001,0.0221580056053597,0.0740567623864139,0.0857008155321622,0.0324945881957194,0.252753506111652,0.33079748348349,0.313931908878717,0.276440482698352,0.351495558708897,0.156546421290871,0.113967926470101,0.249018010865768,0.30611486573014,0.00709927214422978,0.0340260948177117,0.26610414157812,0.130174826195263,0.277970892024336,0.148522004682899,0.30706482467585,0.0131153720999102,0.220040810096375,0.144614891826678,0.168023649901795,0.0617198553974427,0.0359376019529768,0.00564094446805063,0.0447442616385314,0.213190747894288,0.222001865325344,0.0155448930221233,0.24721704619718,0.265440455508571,0.0977186555891773,0.304206411972172,0.230420560320164,0.308585383788849,0.25766322275764,0.316380506985029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Procapra_picticaudata,0.0141846212199727,0.147792049788388,0.00232089194960283,0.0880916122633766,0.26523665141069,0.014033518532055,0.564545073348749,0.0223135754508128,0.300174489970331,0.101834127331615,0.0390497970577318,0.0777934461466375,0.147125797529202,0.0252639248672297,0.0209965327701782,0.544347324102344,0.303558767873797,0.435470718563484,0.0572171352247081,0.129034138903255,0.572336647779876,0.255831274517342,0.178109392529551,0.149809202850996,0.174768855414314,0.000787374703670962,0.119058625066544,0.579606613008219,0.0468629729497391,0.290054006180025,0.567735765625048,0.0531248749186602,0.000726100503593785,0.0827882868418237,0.00223632912401273,0.0148150971016986,0.223387908076811,0.366996825992622,0.00585946887056121,0.0959129937308758,0.00329295474738156,0.00836616789664391,0.0272554093984648,0.175569088074327,0.431501755843324,0.0438148024794659,0.0211232749844819,0.190754770869968,0.0091489893589084,0.487955887994718,0.0112611788068554,0.0173420631068104,0.00518631013902615,0.030485407182254,0.461774141951934,0.316732435377577,0.0145804760245339,7.08207083401913e-05,0.187212510779189,0.00219782524583301,0.00420562676687519,8.14603257480728e-05,0.144235650034504,0.0127286589583173,0.0955570553485846,0.45354820160944,0.603274705112841,0.116146107110683,0.000696733744426914,0.0126565440283654,0.00972244356988472,0.00108956196446419,0.0987614421674617,0.000759221794646603,0.000544500558785632,0.0042533823538462,0.00191847613492169,0.463090947022416,0.1905317807989,0.00983615665809179,0.110749118328577,0.0886080284679467,0.0139140437594149,0.0227618363207097,0.00344000438118419,0.219126577392382,0.0172884861019192,0.034732955860857,0.0799516257656488,0.0834351930019299,0.0397287918157589,0.00225391619145709,0.420157888412016,0.293340224933938,0.0478548710587013,0.0679413387927057,0.147091450558856,0.130584412705712,0.311561678814571,0.0153538037615459,0.00181101660451011,0.000815865375827007,0.549041790638542,0.589131308134097,0.372787420981667,0.0246390703920079,0.387265733156452,0.0925336778327679,0.0223065083780455,0.325460030446473,0.0129370330654729,0.0188964822283646,0.0041323159587412,0.159256636364218,0.0155637746321743,0.0182280620427189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudois_nayaur,0.00476472226356617,0.2657308710471,0.000523025438809221,0.104751558529021,0.195981395204204,0.00871789730153572,0.509743869640131,0.114440828841155,0.353270667830778,0.0866437169373506,0.0264080229409915,0.0238038947663023,0.117305236847002,0.0149418051180749,0.0100834417710522,0.496865020860038,0.272718797108144,0.39084059066375,0.0973625145869909,0.111689010157859,0.320279677660692,0.437761216984253,0.303377455475128,0.240038358037155,0.117921507703521,0.00306598025144211,0.13968446788869,0.4436302856927,0.00417100710156237,0.194734125491608,0.502258025452403,0.0417916907349046,0.0165839790923586,0.0238543888642521,0.000135503546336957,0.00294108127793169,0.111292324427605,0.204365339658873,0.000674799995735831,0.0453004088710984,0.000383088780762875,0.00152844127234353,0.0872018588086451,0.116933662015204,0.369918816291758,0.0169738645560292,0.0401542811024941,0.141885441922512,0.000500722895601324,0.332569188783452,0.00119911435681685,0.0072868682973789,0.00500587315277023,0.0357859927807117,0.310861437176564,0.457515845733039,0.0194941279939987,2.04390164793011e-08,0.177261083116025,0.000121388643432696,0.00104153750795766,0.00106474319214933,0.217560349009866,0.00235708589956274,0.0801076731634809,0.398167970629191,0.401400394806931,0.0790929643739817,1.10016973579041e-05,0.000514478004057017,0.00380593040810684,0.000143533557459552,0.0311154256143958,9.17366784225493e-06,7.18800232193395e-05,0.00123776781140039,0.000393812942449223,0.318757819892488,0.365988070720682,0.00917981656251088,0.117670293232878,0.140722905049834,0.00145628442238188,0.0122824631860278,6.59648772294297e-06,0.186123838806664,0.00811791281234786,0.0145674399709445,0.0726316712386916,0.0450717249362114,0.0310890802427107,0.00450899777978386,0.359381154818619,0.183217578468565,0.128496850790711,0.045819560465324,0.162089933461388,0.200661665357944,0.281758248689594,0.108884958023611,0.00272178039952753,7.40051614899206e-05,0.337493978802232,0.650264792865701,0.363735915677989,0.0666546542410065,0.229693151134772,0.0745983852790982,0.00850291173785667,0.207875392013584,0.0016036539467108,0.0346240518763269,0.000449580187095067,0.0646924988970844,0.00117604177028585,0.0334290362850111,0.40466357656574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pudu_puda,0.0120482037004768,0.0514969507184011,0.001882288794402,0.137251283556667,0.17612551611496,0.0531558873314768,0.172141736213095,0.0646126932966744,0.105853722126484,0.0572398441217954,0.0486025368639198,0.0460928658547449,0.083407913020234,0.0436106650637941,0.0393275387381307,0.166454053916214,0.187587592272338,0.200035870032674,0.0349163924186943,0.110309456175335,0.268243419540598,0.0995997908622098,0.0471556423199818,0.0819385462511187,0.101452205448272,0.000877845535401489,0.0695715249605111,0.191428359953919,0.101183971503108,0.225827004912609,0.211477058600548,0.092756607061001,0.00594497180832088,0.177696673608789,0.00141116690748133,0.0721581563442547,0.174088314095299,0.130315040438315,0.0023598739148637,0.127012102687557,0.00301478730614824,0.0551411795737085,0.153307653435185,0.226217984022079,0.248838031715302,0.0888840975674136,0.0238572461091766,0.168957931339112,0.0142947147848632,0.265765247936165,0.0216440885957354,0.0258510574272319,0.00023383461603077,0.0426338728326295,0.212904274258669,0.101063684615887,0.0309863896976271,3.99731872924303e-06,0.124165064847366,0.00487142636839744,0.01721131194349,0.000573057036845404,0.054592099733754,0.0148654282381299,0.110337188194185,0.210658607666881,0.256696345831009,0.0795114658553756,0.000920621814498479,0.021475791489306,0.000665534329680528,0.000826136937687516,0.0929008923987904,0.000322997040883788,0.000349148322680737,0.000369296487848447,0.00107931410317796,0.187808516534248,0.0469236071423301,0.0011915229634295,0.120586096086272,0.0901874778395545,0.0206743559253518,0.0567102443399619,0.0109300785068103,0.0954998213052906,0.00306700081717715,0.0659416070759399,0.145691057712402,0.131597442773468,0.0371822840565756,0.00690681538016447,0.200323588889561,0.209526125801063,0.123195667760768,0.133053468789278,0.108691437478521,0.130633714167836,0.205482327830713,0.00519067926744876,0.000468198526375918,0.000576650578049454,0.0731627966548015,0.189770791643461,0.184174346372837,0.0506257452392775,0.111840417233159,0.165494454154658,0.0670890266827785,0.279916639944765,0.0179175619294983,0.0665577257037214,0.0117239425550589,0.199043630291415,0.0500358055411699,0.04067983426516,0.200253603672981,0.127051291503588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rangifer_tarandus,0.00460225039899698,0.0852360411943268,0.000533258494155531,0.295563595929301,0.17558262133901,0.00118571404677825,0.0593707503426563,0.0601634131304121,0.0236480658818122,0.0056237937052267,0.0155044035271729,0.0899459127766506,0.114410582765352,0.00513606487796625,0.00674122116602427,0.0541938579061774,0.0424706870882888,0.0414619934813701,0.00662054821694424,0.0169140914849629,0.0703315450118561,0.0474033525432637,0.0517168760058447,0.0238609286949213,0.227315797618201,0.000134420608613905,0.204395763225978,0.0794979547986581,0.122982406253632,0.0469268345863946,0.0581116472617349,0.140135007027208,0.000972694595944512,0.0313758011464936,0.000399054675778165,0.00229000124654677,0.0768611777889088,0.109594154312385,0.000707660378085673,0.0758036841462779,0.000607946099619339,0.00326710347367754,0.0907457130607983,0.0638192386276564,0.0621727390147983,0.00639569754637748,0.132479549152403,0.0335321333656032,0.000891663617941352,0.0837106070301521,0.00144041626574587,0.0215049528176067,0.012613265432897,0.028518692293221,0.0625007996112408,0.0736600854891848,0.0142038203144054,1.2981210650298e-05,0.0349173097086488,0.000522031564658576,0.00123623078100465,0.000105418479813268,0.0497371181449836,0.00366091390939116,0.0622772855288846,0.084451281476187,0.123821247805086,0.0353836554027875,0.000120457905314564,0.000722236001676091,0.0072109411873249,0.0014898382226004,0.103676815908625,5.90088080293372e-05,0.000635180507251198,0.00102955533357463,0.000283349133543997,0.0843201708008405,0.0620530212240241,0.0174614854647041,0.0296722446339593,0.00824099178969973,0.00275783505533345,0.00326929247655638,0.000423428216772437,0.0169501052159408,0.0165336130234802,0.0299625136458016,0.0636155469566353,0.0402257504861767,0.0151246642437379,0.00269982637126509,0.0757150362664213,0.0584270994388536,0.0640544269221603,0.0111661946370375,0.365048772693363,0.0749284036882352,0.0247922048667429,0.035213120423383,0.00166936216344515,7.72310432457513e-05,0.0691477363728233,0.0704002127915876,0.0608399379036434,0.0858891546389939,0.101993426500363,0.0329024294430746,0.00207379693817411,0.0869293442056637,0.00176645131888475,0.0260995099520247,0.00354941382051122,0.105186544684898,0.00164526580906876,0.0124314831710408,0.0480025330241106,0.0756190914035625,0.0191508630564842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raphicerus_campestris,0.126476805072315,0.315384381144535,0.198282231988115,0.0250007292000106,0.0965724572191363,0.318984466179761,0.255253471325868,0.121753507986863,0.41012691141296,0.0761920602671999,0.233880880547626,0.035683127560493,0.0499210251129731,0.137074784889825,0.370820474419889,0.21940752656179,0.322563191581356,0.305311989660116,0.210881929304827,0.28114779354721,0.137469774674174,0.315857661204873,0.289919689109065,0.224857454538232,0.0374920887879108,0.0604399677744468,0.0367600112472789,0.185958115855691,0.0224633705488972,0.246963852470413,0.140516742906862,0.0336662782608788,0.461006626499743,0.0684527660391097,0.000548215816353115,0.0824791889369036,0.0926353384372682,0.0880793764928186,0.00605760696184932,0.101696513371858,0.00140423267446133,0.17197395474344,0.14229172490109,0.150310945488098,0.208868501650434,0.463572317236291,0.0140522536283437,0.238962003292225,0.207366084409978,0.148430038278197,0.208884712640048,0.141135466337623,0.000986957035964853,0.247400355562638,0.168581991915663,0.203291122437906,0.259022563466785,0.00267689693619766,0.133187989946076,0.211318069456397,0.18390243242308,0.0972754245541206,0.375293956737195,0.117526980090074,0.145300925836257,0.215992808647369,0.0887368206845006,0.247732481175896,0.0159194100844712,0.176879121889631,0.00118825950817558,0.000615064820723599,0.134372046215832,0.0018135576065722,0.139547932926882,0.00353255939696706,0.0176298649347213,0.160803942001301,0.167204888864445,0.00327976004705699,0.181559566908061,0.435249926974812,0.0288828582623122,0.12596588166099,0.00048606607534174,0.19471158439623,0.00388958456203203,0.0428969489258481,0.0995234736761635,0.0187995051378143,0.0326748330939957,0.370567856092455,0.194445653327146,0.167668614973476,0.225040807386558,0.185276160215234,0.016837683719647,0.450555783994238,0.224091691349557,0.261241200385234,0.135949119568673,0.00296929522477529,0.0253635447718812,0.153225218252888,0.317649854187932,0.269924905898426,0.0384408250655739,0.1267526469948,0.195800652030855,0.145766120289194,0.237888637671132,0.222121093190138,0.00318326014840831,0.0703473832611065,0.256996486246104,0.248409512530806,0.0762865841697015,0.123433010205615,0.0858330247868913,0.00447951089647713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raphicerus_melanotis,0.0113146260758193,0.144863858303302,0.00530084943019227,0.207469229395301,0.434305118240358,0.0615884335987557,0.539533315077711,0.192632343337103,0.369448150186248,0.0775749178198814,0.0986235934889362,0.163092326957923,0.339553463187956,0.0710617304302192,0.099007975070967,0.444006488892876,0.536045207965986,0.552722404251502,0.0357912341173606,0.19933499001106,0.599765657164255,0.428999997076671,0.159708748469046,0.321727299583764,0.223749751868546,0.0149094286494843,0.124500483229365,0.607618024496719,0.191977281408102,0.414997796182656,0.505145386953889,0.176458764592135,0.028873261788705,0.203820099848343,0.009593371637867,0.037039468851391,0.512598932035804,0.449846056800914,0.012624118576408,0.233572123595865,0.0113963722173068,0.0350552289013153,0.249624080445061,0.349319457555681,0.576220540339509,0.0652640945630405,0.136780917724782,0.224096171902566,0.013946908470292,0.643755978186152,0.0295605857230844,0.0558847575340686,0.00213126728917468,0.129478493776823,0.595206482326227,0.297559958619271,0.137550930745382,0.000393838397652613,0.232960107546452,0.00599136025736779,0.0158049116173413,0.00924543364954422,0.219595169964713,0.0349565789168867,0.245539197385534,0.60461605345581,0.644431694201871,0.0849694431066742,0.00293523402563256,0.00787819948202062,0.018552665353826,0.016432102068423,0.204515384030062,0.00215033339899806,0.00134938964119791,0.00676721854778883,0.0022583414236913,0.638633150406771,0.250835627191564,0.00685911561436503,0.0994264949045708,0.145262100220758,0.0317702179587499,0.0598902589357753,0.0158727180607647,0.319542649483203,0.0222009113049334,0.0742983862257492,0.253873473080936,0.150111667817022,0.0348393355581257,0.0161040748895974,0.610890920362561,0.575770067194629,0.293799500413182,0.209988683049312,0.210520727099948,0.331690648187347,0.361681633539229,0.0681622631590107,0.0138562428636176,0.00468630501132883,0.331203476892262,0.53895635634277,0.629310584386394,0.165335771065438,0.296339879688822,0.271018812517883,0.0431491897763205,0.632506110388281,0.047854631495865,0.088046927315217,0.0237547713100072,0.321034979681454,0.0424369524554706,0.0788307067686153,0.421019746795588,0.376258916215199,0.216045771207326,0.0906322421679228,0.156684615060395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raphicerus_sharpei,0.35178200107892,0.226308223818088,0.265203215441579,0.000758442023302663,0.000519014942538476,0.259538658521592,0.0707020180951371,0.0221479878025381,0.207169191673391,0.049941814593464,0.228742923714271,0.00183197816491065,0.00080134073820104,0.075980998578056,0.205126532873344,0.112154313947498,0.165890454524347,0.144473989700762,0.250636696327151,0.195219817043594,0.0315369273538553,0.0938224081975111,0.154864827681502,0.0399655235653023,0.00326183811672687,0.00166438677396685,0.00118106026333087,0.053105819753231,0.00733812683124802,0.140099265364025,0.0014028611137954,0.018908187964664,0.297203214550364,0.0323754438042513,0.000894117307468689,0.116785247463469,0.011626509361352,0.00323616451944853,0.0548071225140428,0.0532674472985453,0.00090294574920402,0.283428105335483,0.0319684019558031,0.0339772170796887,0.0808457089971599,0.339487585149088,0.00883675139793938,0.1698869288042,0.371572395482551,0.013999949918966,0.282313083181926,0.345841971608257,0.00757726286138405,0.222628500704363,0.0871662100037434,0.157838039902411,0.297117532302226,0.0276212296433697,0.0281280195654833,0.12815354954576,0.113252664159987,0.0525157308431989,0.210912522560324,0.251996547763859,0.136793687553745,0.0688208048707992,0.0023934677127857,0.359562948370773,0.0476158764445277,0.378052458280083,0.0071266316864651,0.00116654604110278,0.223463884184912,0.0287146696733064,0.176053796416174,0.0245201977315564,0.0916956861553175,0.0353954576473389,0.0670653994710072,0.0267051351622239,0.208961496554621,0.278996359529046,0.0585401717729774,0.121995537352312,0.00252139776608573,0.144750608638666,0.00831226494308845,0.0646489810935227,0.0503756910290184,5.35996784263304e-05,0.0392276297470406,0.240809091305417,0.0180585144159029,0.0513175825253045,0.0644714295524785,0.146582045717951,0.000110946175509108,0.158661472695973,0.0660644522033077,0.273233370726415,0.157048240451834,0.0411227932332354,0.000150667510930402,0.00189818985228019,0.135096893671876,0.136346303729241,0.0016806939756373,0.0576234035683927,0.155283235120315,0.00801680159127771,0.260924786132033,0.284559237448722,0.00435425321518557,0.0344993024719273,0.243197789804089,0.215947682554547,0.00641665918314904,0.00106578418069969,0.00977122241504835,0.000512293268834396,0.274866183803541,0.00853111372468074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Redunca_arundinum,0.221004710105173,0.0780953810121741,0.0317007804257952,0.0292925921984796,0.0351837388292741,0.139751750895748,0.0167176970426622,0.0474349881226899,0.0686501013987043,0.0582701186678571,0.149419383794194,0.0183971862338574,0.0426261418445575,0.0822524888200861,0.150154995459192,0.0768592341492246,0.0919961335200384,0.0468217690206828,0.0526502083904313,0.131324583126554,0.0961937802114569,0.0148868167195667,0.0586267661714109,0.0203512591475119,0.00992036606133695,0.00100462555291203,0.00556877351256246,0.0725899081244497,0.109521559417853,0.154635550667783,0.0233619237654886,0.232349197356064,0.0157209266382341,0.182728854489275,0.00334498822416851,0.367481228311982,0.114504712160244,0.0487647482623647,0.013327669097278,0.172238531911638,0.00481307198292735,0.469819586535329,0.120634728549054,0.0961375735025025,0.0990658290722769,0.229957368503409,0.128096471213282,0.210951258529146,0.266021987693402,0.0998915968562041,0.297584575864731,0.258706458842524,0.00058477752977204,0.154830895547955,0.103855140930479,0.0542085404063041,0.178388944159335,0.000273671213736892,0.0752361992420807,0.00878614336011296,0.0691730562138523,0.00036745044101838,0.0564431943101849,0.378373146326492,0.170980256658366,0.0943351110379846,0.0449425240311196,0.311361403787032,0.00394362017536742,0.263752085973745,0.00407958525700447,0.00215456263137881,0.217528779417524,0.00116665243064284,0.0287880995806299,0.00173994334069505,0.0284675793908165,0.0726997800327178,0.0401906611251849,0.00384725070995984,0.329621404424656,0.149798516802418,0.153922626906182,0.210144235739974,0.0326077416155298,0.11874159189722,0.00415145817549079,0.205171073907483,0.187775248647003,0.057788633855213,0.0195972568912319,0.0873329806896859,0.075340810756676,0.120156518226277,0.136465346549304,0.217916358377563,0.0460014664596052,0.10515663934556,0.079861344409641,0.0148130446202194,0.0213844113135312,0.0029941020879134,0.00992344699829617,0.0136434264548908,0.0756361340034111,0.148223892453314,0.0164338632681298,0.157069369976224,0.200498591695576,0.080832669568017,0.179619010623454,0.196657838728829,0.0175345558249338,0.265485015402946,0.284878400781624,0.170442473275948,0.0201377822033484,0.00716021435558178,0.084140545414267,0.0609683783280918,0.0940404788546738,0.0839194593343738,0.207265370359083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Redunca_fulvorufula,0.115302052804273,0.231428964333296,0.0241553224061267,0.159368625492472,0.323571736044288,0.0907513595698444,0.381672968359016,0.133088760738306,0.242111411145633,0.148108007508534,0.130553418785675,0.141159283736128,0.180274741656519,0.0229367992224901,0.122443142797341,0.403877090598704,0.292145106579919,0.354775304015894,0.0765632800998346,0.206212785902173,0.486158156261727,0.250201734682513,0.205809557130684,0.17050723641224,0.224627804935705,0.0012805194058112,0.13983378633662,0.497090689356166,0.102525849263131,0.324062936697528,0.44377003323837,0.0943601702606403,0.00893595290867943,0.0997318287722148,0.0020555672764595,0.0513634498299613,0.251270814825187,0.419629075233695,0.0122070693940693,0.200410869812486,0.00239440578271799,0.0509656180321691,0.112012460596755,0.204134856970737,0.399092148893782,0.137010547402491,0.0789973957615797,0.251886077851445,0.0879731419514351,0.454810388688685,0.129144934682795,0.147254026657639,0.0297401438214867,0.158771478401979,0.39013622902671,0.206652480104002,0.113838422151323,6.94880107321438e-06,0.354048911319114,0.0056813525930659,0.0290412635901617,0.000939791521929245,0.204129151868839,0.101633318396664,0.197654603241627,0.472503613194577,0.398480875366874,0.178363476974029,0.000818303563881351,0.06026059702555,0.0378760629743752,0.00718624660937195,0.232885331250783,0.000384508597102262,0.00239175481711806,0.012287716732276,0.0043890189974285,0.403108156929378,0.214420237498237,0.062004399145682,0.265946108453375,0.209377628842941,0.0603954398487648,0.0768018322425784,0.00482034418878396,0.209517367139937,0.0427982385206304,0.0894046018174554,0.176861520423897,0.0709483341070776,0.0853931651919623,0.0497574156976032,0.420603497777286,0.275693690089025,0.161963026472457,0.196902352393702,0.179096494844957,0.248651884996568,0.289864103048771,0.0390963419092047,0.00584239152381549,0.00188035073772652,0.343581210578943,0.403168539815795,0.371789825385631,0.152491512036874,0.368090630715125,0.130377339959549,0.127103150489141,0.378370140310092,0.106184111335473,0.171958997078755,0.010759611112385,0.233952202993584,0.106301690475288,0.107636281115785,0.440737209262646,0.262994945015491,0.137186008385068,0.112445673973655,0.133985415566572,0.355096196972065,0.0458084484484378,0.0856780955154151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
